,kappa_values,etaplus_values
2674,1,0.005555555555555556
2675,1,0.022222222222222223
2676,2,0.005555555555555556
2677,1,0.005555555555555556
2678,7,0.15555555555555556
2679,8,0.13333333333333333
2680,6,0.03333333333333333
2681,5,0.016666666666666666
2682,4,0.05555555555555555
2683,15,0.022222222222222223
2684,5,0.016666666666666666
2685,4,0.022222222222222223
2686,1,0.005555555555555556
2687,5,0.016666666666666666
2688,2,0.005555555555555556
2689,1,0.027777777777777776
2690,1,0.005555555555555556
2691,2,0.03333333333333333
2692,4,0.08888888888888889
2693,10,0.05555555555555555
2694,4,0.005555555555555556
2695,8,0.011111111111111112
2696,3,0.011111111111111112
2697,7,0.022222222222222223
2698,4,0.005555555555555556
2699,2,0.005555555555555556
2700,1,0.005555555555555556
2701,6,0.2
2702,3,0.05555555555555555
2703,3,0.005555555555555556
2704,1,0.03888888888888889
2705,4,0.005555555555555556
2706,2,0.027777777777777776
2707,6,0.022222222222222223
2708,1,0.005555555555555556
2709,3,0.011111111111111112
2710,6,0.005555555555555556
2711,1,0.016666666666666666
2712,1,0.005555555555555556
2713,5,0.044444444444444446
2714,1,0.03888888888888889
2715,1,0.016666666666666666
2716,7,0.06666666666666667
2717,13,0.1388888888888889
2718,1,0.005555555555555556
2719,2,0.016666666666666666
2720,2,0.011111111111111112
2721,1,0.011111111111111112
2722,1,0.005555555555555556
2723,1,0.05
2724,1,0.016666666666666666
2725,3,0.016666666666666666
2726,7,0.005555555555555556
2727,6,0.005555555555555556
2728,7,0.016666666666666666
2729,16,0.016666666666666666
2730,1,0.005555555555555556
2731,6,0.08333333333333333
2732,7,0.044444444444444446
2733,1,0.011111111111111112
2734,2,0.022222222222222223
2735,1,0.022222222222222223
2736,10,0.05
2737,13,0.027777777777777776
2738,5,0.011111111111111112
2739,4,0.03888888888888889
2740,10,0.044444444444444446
2741,10,0.011111111111111112
2742,7,0.027777777777777776
2743,7,0.005555555555555556
2744,1,0.005555555555555556
2745,5,0.005555555555555556
2746,11,0.07777777777777778
2747,9,0.07222222222222222
2748,5,0.07222222222222222
2749,11,0.027777777777777776
2750,2,0.005555555555555556
2751,2,0.005555555555555556
2752,6,0.005555555555555556
2753,3,0.005555555555555556
2754,10,0.05
2755,7,0.011111111111111112
2756,4,0.022222222222222223
2757,1,0.005555555555555556
2758,7,0.022222222222222223
2759,2,0.06111111111111111
2760,6,0.011111111111111112
2761,2,0.011111111111111112
2762,2,0.17222222222222222
2763,6,0.027777777777777776
2764,1,0.005555555555555556
2765,3,0.022222222222222223
2766,6,0.005555555555555556
2767,12,0.005555555555555556
2768,7,0.016666666666666666
2769,1,0.07222222222222222
2770,8,0.016666666666666666
2771,15,0.07222222222222222
2772,3,0.011111111111111112
2773,15,0.011111111111111112
2774,1,0.005555555555555556
2775,9,0.027777777777777776
2776,1,0.016666666666666666
2777,5,0.03888888888888889
2778,4,0.03888888888888889
2779,4,0.005555555555555556
2780,11,0.044444444444444446
2781,3,0.016666666666666666
2782,3,0.005555555555555556
2783,5,0.03888888888888889
2784,3,0.022222222222222223
2785,2,0.016666666666666666
2786,9,0.016666666666666666
2787,8,0.18888888888888888
2788,6,0.09444444444444444
2789,9,0.08888888888888889
2790,3,0.005555555555555556
2791,4,0.005555555555555556
2792,5,0.005555555555555556
2793,2,0.044444444444444446
2794,5,0.005555555555555556
2795,1,0.005555555555555556
2796,10,0.03888888888888889
2797,1,0.005555555555555556
2798,8,0.03888888888888889
2799,6,0.011111111111111112
2800,3,0.005555555555555556
2801,9,0.005555555555555556
2802,13,0.08888888888888889
2803,3,0.011111111111111112
2804,14,0.05
2805,2,0.005555555555555556
2806,5,0.016666666666666666
2807,1,0.005555555555555556
2808,8,0.03333333333333333
2809,1,0.005555555555555556
2810,1,0.005555555555555556
2811,2,0.022222222222222223
2812,1,0.005555555555555556
2813,6,0.022222222222222223
2814,2,0.19444444444444445
2815,7,0.022222222222222223
2816,5,0.011111111111111112
2817,6,0.022222222222222223
2818,9,0.005555555555555556
2819,5,0.022222222222222223
2820,6,0.03888888888888889
2821,1,0.17222222222222222
2822,2,0.08888888888888889
2823,1,0.005555555555555556
2824,4,0.07777777777777778
2825,5,0.022222222222222223
2826,8,0.016666666666666666
2827,1,0.005555555555555556
2828,2,0.011111111111111112
2829,4,0.016666666666666666
2830,7,0.05555555555555555
2831,6,0.016666666666666666
2832,2,0.011111111111111112
2833,7,0.12222222222222222
2834,4,0.005555555555555556
2835,13,0.12222222222222222
2836,7,0.027777777777777776
2837,2,0.016666666666666666
2838,6,0.016666666666666666
2839,6,0.016666666666666666
2840,6,0.16111111111111112
2841,1,0.011111111111111112
2842,2,0.022222222222222223
2843,4,0.044444444444444446
2844,2,0.016666666666666666
2845,5,0.005555555555555556
2846,1,0.005555555555555556
2847,10,0.08333333333333333
2848,1,0.005555555555555556
2849,1,0.016666666666666666
2850,1,0.011111111111111112
2851,5,0.08333333333333333
2852,2,0.016666666666666666
2853,8,0.03333333333333333
2854,5,0.044444444444444446
2855,4,0.011111111111111112
2856,4,0.005555555555555556
2857,12,0.03888888888888889
2858,6,0.027777777777777776
2859,1,0.016666666666666666
2860,2,0.022222222222222223
2861,1,0.06111111111111111
2862,1,0.011111111111111112
2863,3,0.022222222222222223
2864,3,0.011111111111111112
2865,6,0.016666666666666666
2866,6,0.005555555555555556
2867,1,0.03333333333333333
2868,5,0.005555555555555556
2869,1,0.005555555555555556
2870,5,0.08888888888888889
2871,5,0.016666666666666666
2872,1,0.011111111111111112
2873,6,0.12222222222222222
2874,6,0.06111111111111111
2875,2,0.027777777777777776
2876,1,0.005555555555555556
2877,1,0.005555555555555556
2878,1,0.011111111111111112
2879,1,0.016666666666666666
2880,7,0.03333333333333333
2881,1,0.027777777777777776
2882,1,0.005555555555555556
2883,3,0.022222222222222223
2884,3,0.005555555555555556
2885,7,0.06111111111111111
2886,5,0.044444444444444446
2887,4,0.005555555555555556
2888,1,0.005555555555555556
2889,2,0.07222222222222222
2890,18,0.027777777777777776
2891,6,0.022222222222222223
2892,1,0.05555555555555555
2893,1,0.022222222222222223
2894,3,0.1
2895,5,0.027777777777777776
2896,1,0.005555555555555556
2897,5,0.016666666666666666
2898,9,0.027777777777777776
2899,4,0.016666666666666666
2900,1,0.011111111111111112
2901,1,0.03888888888888889
2902,8,0.022222222222222223
2903,3,0.12222222222222222
2904,5,0.06111111111111111
2905,2,0.016666666666666666
2906,9,0.1
2907,9,0.022222222222222223
2908,11,0.06666666666666667
2909,7,0.005555555555555556
2910,6,0.022222222222222223
2911,13,0.011111111111111112
2912,5,0.1111111111111111
2913,3,0.016666666666666666
2914,1,0.005555555555555556
2915,1,0.005555555555555556
2916,8,0.016666666666666666
2917,12,0.08333333333333333
2918,2,0.011111111111111112
2919,1,0.06111111111111111
2920,1,0.022222222222222223
2921,6,0.027777777777777776
2922,1,0.027777777777777776
2923,2,0.005555555555555556
2924,1,0.011111111111111112
2925,1,0.005555555555555556
2926,1,0.005555555555555556
2927,2,0.005555555555555556
2928,5,0.06111111111111111
2929,5,0.005555555555555556
2930,14,0.022222222222222223
2931,3,0.34444444444444444
2932,1,0.005555555555555556
2933,2,0.022222222222222223
2934,4,0.005555555555555556
2935,17,0.03888888888888889
2936,1,0.005555555555555556
2937,7,0.005555555555555556
2938,3,0.06111111111111111
2939,2,0.011111111111111112
2940,2,0.011111111111111112
2941,1,0.005555555555555556
2942,4,0.016666666666666666
2943,4,0.005555555555555556
2944,6,0.2
2945,9,0.005555555555555556
2946,2,0.011111111111111112
2947,2,0.03888888888888889
2948,10,0.011111111111111112
2949,6,0.05
2950,6,0.011111111111111112
2951,3,0.16111111111111112
2952,4,0.022222222222222223
2953,6,0.022222222222222223
2954,7,0.005555555555555556
2955,5,0.005555555555555556
2956,1,0.03888888888888889
2957,6,0.044444444444444446
2958,2,0.011111111111111112
2959,7,0.05
2960,3,0.005555555555555556
2961,6,0.005555555555555556
2962,5,0.022222222222222223
2963,6,0.005555555555555556
2964,1,0.011111111111111112
2965,2,0.027777777777777776
2966,2,0.011111111111111112
2967,2,0.005555555555555556
2968,1,0.05555555555555555
2969,1,0.005555555555555556
2970,4,0.05555555555555555
2971,3,0.016666666666666666
2972,1,0.005555555555555556
2973,8,0.011111111111111112
2974,2,0.03888888888888889
2975,1,0.12222222222222222
2976,9,0.10555555555555556
2977,6,0.06666666666666667
2978,1,0.005555555555555556
2979,4,0.03333333333333333
2980,4,0.011111111111111112
2981,5,0.016666666666666666
2982,20,0.022222222222222223
2983,1,0.03333333333333333
2984,5,0.016666666666666666
2985,3,0.005555555555555556
2986,1,0.016666666666666666
2987,2,0.005555555555555556
2988,1,0.016666666666666666
2989,1,0.027777777777777776
2990,5,0.011111111111111112
2991,1,0.005555555555555556
2992,5,0.13333333333333333
2993,5,0.005555555555555556
2994,3,0.044444444444444446
2995,1,0.022222222222222223
2996,12,0.1388888888888889
2997,3,0.005555555555555556
2998,2,0.011111111111111112
2999,2,0.005555555555555556
3000,4,0.016666666666666666
3001,12,0.1111111111111111
3002,1,0.09444444444444444
3003,4,0.016666666666666666
3004,3,0.07777777777777778
3005,5,0.12777777777777777
3006,2,0.005555555555555556
3007,1,0.005555555555555556
3008,6,0.044444444444444446
3009,18,0.25
3010,3,0.022222222222222223
3011,1,0.005555555555555556
3012,1,0.005555555555555556
3013,8,0.1111111111111111
3014,1,0.005555555555555556
3015,2,0.022222222222222223
3016,3,0.005555555555555556
3017,2,0.03333333333333333
3018,9,0.12222222222222222
3019,9,0.016666666666666666
3020,5,0.05
3021,7,0.1
3022,1,0.005555555555555556
3023,4,0.016666666666666666
3024,4,0.011111111111111112
3025,1,0.005555555555555556
3026,6,0.005555555555555556
3027,1,0.005555555555555556
3028,5,0.022222222222222223
3029,6,0.03333333333333333
3030,9,0.8833333333333333
3031,5,0.016666666666666666
3032,6,0.11666666666666667
3033,2,0.011111111111111112
3034,1,0.03888888888888889
3035,4,0.14444444444444443
3036,4,0.005555555555555556
3037,2,0.03888888888888889
3038,2,0.027777777777777776
3039,1,0.005555555555555556
3040,4,0.005555555555555556
3041,7,0.011111111111111112
3042,1,0.011111111111111112
3043,5,0.03333333333333333
3044,10,0.016666666666666666
3045,2,0.011111111111111112
3046,1,0.05555555555555555
3047,7,0.18888888888888888
3048,3,0.011111111111111112
3049,2,0.07777777777777778
3050,3,0.005555555555555556
3051,2,0.005555555555555556
3052,1,0.005555555555555556
3053,11,0.022222222222222223
3054,6,0.08333333333333333
3055,3,0.08333333333333333
3056,6,0.06111111111111111
3057,4,0.022222222222222223
3058,7,0.011111111111111112
3059,1,0.011111111111111112
3060,4,0.005555555555555556
3061,15,0.05555555555555555
3062,1,0.18333333333333332
3063,1,0.005555555555555556
3064,2,0.005555555555555556
3065,4,0.044444444444444446
3066,1,0.005555555555555556
3067,21,0.06666666666666667
3068,4,0.005555555555555556
3069,1,0.011111111111111112
3070,14,0.12777777777777777
3071,4,0.005555555555555556
3072,1,0.005555555555555556
3073,4,0.005555555555555556
3074,2,0.016666666666666666
3075,2,0.016666666666666666
3076,17,0.14444444444444443
3077,4,0.05555555555555555
3078,4,0.016666666666666666
3079,1,0.005555555555555556
3080,5,0.005555555555555556
3081,1,0.1
3082,2,0.005555555555555556
3083,7,0.3
3084,8,0.011111111111111112
3085,6,0.022222222222222223
3086,9,0.027777777777777776
3087,6,0.08333333333333333
3088,9,0.005555555555555556
3089,4,0.03333333333333333
3090,4,0.027777777777777776
3091,9,0.016666666666666666
3092,3,0.005555555555555556
3093,17,0.15
3094,1,0.005555555555555556
3095,1,0.022222222222222223
3096,1,0.005555555555555556
3097,1,0.06666666666666667
3098,4,0.011111111111111112
3099,13,0.016666666666666666
3100,3,0.016666666666666666
3101,1,0.005555555555555556
3102,2,0.08888888888888889
3103,9,0.05555555555555555
3104,1,0.022222222222222223
3105,4,0.07777777777777778
3106,1,0.011111111111111112
3107,1,0.044444444444444446
3108,1,0.011111111111111112
3109,5,0.005555555555555556
3110,3,0.011111111111111112
3111,7,0.011111111111111112
3112,5,0.011111111111111112
3113,4,0.011111111111111112
3114,3,0.005555555555555556
3115,1,0.011111111111111112
3116,2,0.005555555555555556
3117,4,0.005555555555555556
3118,1,0.005555555555555556
3119,3,0.14444444444444443
3120,19,0.1388888888888889
3121,4,0.005555555555555556
3122,4,0.005555555555555556
3123,6,0.011111111111111112
3124,9,0.05
3125,3,0.016666666666666666
3126,11,0.022222222222222223
3127,5,0.07222222222222222
3128,4,0.08888888888888889
3129,3,0.005555555555555556
3130,7,0.005555555555555556
3131,4,0.022222222222222223
3132,5,0.016666666666666666
3133,2,0.005555555555555556
3134,9,0.03333333333333333
3135,11,0.11666666666666667
3136,9,0.011111111111111112
3137,2,0.005555555555555556
3138,6,0.05
3139,1,0.05555555555555555
3140,3,0.016666666666666666
3141,3,0.05
3142,2,0.08888888888888889
3143,1,0.06666666666666667
3144,5,0.07777777777777778
3145,1,0.005555555555555556
3146,2,0.05555555555555555
3147,4,0.005555555555555556
3148,5,0.022222222222222223
3149,1,0.027777777777777776
3150,6,0.005555555555555556
3151,1,0.03333333333333333
3152,1,0.005555555555555556
3153,1,0.011111111111111112
3154,3,0.022222222222222223
3155,5,0.016666666666666666
3156,7,0.027777777777777776
3157,1,0.016666666666666666
3158,3,0.2611111111111111
3159,3,0.005555555555555556
3160,1,0.011111111111111112
3161,2,0.005555555555555556
3162,14,0.022222222222222223
3163,1,0.011111111111111112
3164,1,0.005555555555555556
3165,5,0.03333333333333333
3166,2,0.03333333333333333
3167,1,0.011111111111111112
3168,1,0.005555555555555556
3169,3,0.022222222222222223
3170,5,0.011111111111111112
3171,4,0.011111111111111112
3172,2,0.005555555555555556
3173,12,0.05
3174,1,0.005555555555555556
3175,6,0.005555555555555556
3176,8,0.005555555555555556
3177,1,0.005555555555555556
3178,2,0.011111111111111112
3179,2,0.027777777777777776
3180,5,0.005555555555555556
3181,5,0.005555555555555556
3182,8,0.005555555555555556
3183,1,0.011111111111111112
3184,2,0.005555555555555556
3185,1,0.005555555555555556
3186,13,0.05
3187,5,0.005555555555555556
3188,4,0.011111111111111112
3189,6,0.027777777777777776
3190,2,0.022222222222222223
3191,4,0.06111111111111111
3192,6,0.022222222222222223
3193,3,0.06666666666666667
3194,5,0.022222222222222223
3195,6,0.022222222222222223
3196,5,0.005555555555555556
3197,7,0.06111111111111111
3198,3,0.016666666666666666
3199,1,0.016666666666666666
3200,1,0.005555555555555556
3201,2,0.005555555555555556
3202,8,0.005555555555555556
3203,3,0.03333333333333333
3204,2,0.016666666666666666
3205,1,0.03333333333333333
3206,2,0.005555555555555556
3207,6,0.022222222222222223
3208,3,0.016666666666666666
3209,2,0.06111111111111111
3210,7,0.11666666666666667
3211,9,0.016666666666666666
3212,1,0.05555555555555555
3213,1,0.011111111111111112
3214,1,0.005555555555555556
3215,1,0.011111111111111112
3216,2,0.011111111111111112
3217,3,0.022222222222222223
3218,7,0.011111111111111112
3219,6,0.027777777777777776
3220,8,0.17777777777777778
3221,13,0.022222222222222223
3222,1,0.011111111111111112
3223,4,0.022222222222222223
3224,11,0.044444444444444446
3225,14,0.022222222222222223
3226,3,0.011111111111111112
3227,1,0.011111111111111112
3228,7,0.011111111111111112
3229,5,0.005555555555555556
3230,9,0.005555555555555556
3231,3,0.005555555555555556
3232,8,0.10555555555555556
3233,4,0.022222222222222223
3234,7,0.005555555555555556
3235,12,0.011111111111111112
3236,1,0.03888888888888889
3237,1,0.011111111111111112
3238,6,0.005555555555555556
3239,6,0.005555555555555556
3240,2,0.005555555555555556
3241,6,0.011111111111111112
3242,1,0.005555555555555556
3243,9,0.03888888888888889
3244,4,0.005555555555555556
3245,1,0.005555555555555556
3246,1,0.005555555555555556
3247,4,0.06111111111111111
3248,1,0.011111111111111112
3249,2,0.06111111111111111
3250,6,0.011111111111111112
3251,1,0.005555555555555556
3252,6,0.05555555555555555
3253,3,0.022222222222222223
3254,3,0.011111111111111112
3255,4,0.06666666666666667
3256,7,0.044444444444444446
3257,8,0.016666666666666666
3258,4,0.005555555555555556
3259,3,0.005555555555555556
3260,4,0.005555555555555556
3261,2,0.29444444444444445
3262,10,0.005555555555555556
3263,1,0.03888888888888889
3264,1,0.027777777777777776
3265,1,0.005555555555555556
3266,13,0.05555555555555555
3267,2,0.005555555555555556
3268,1,0.022222222222222223
3269,4,0.03333333333333333
3270,1,0.011111111111111112
3271,6,0.022222222222222223
3272,1,0.005555555555555556
3273,4,0.016666666666666666
3274,1,0.005555555555555556
3275,3,0.03888888888888889
3276,17,0.016666666666666666
3277,1,0.005555555555555556
3278,4,0.31666666666666665
3279,1,0.005555555555555556
3280,4,0.005555555555555556
3281,4,0.08888888888888889
3282,2,0.005555555555555556
3283,12,0.027777777777777776
3284,1,0.016666666666666666
3285,7,0.03333333333333333
3286,3,0.027777777777777776
3287,8,0.005555555555555556
3288,10,0.016666666666666666
3289,3,0.027777777777777776
3290,18,0.07222222222222222
3291,3,0.005555555555555556
3292,1,0.027777777777777776
3293,5,0.06111111111111111
3294,6,0.044444444444444446
3295,11,0.21666666666666667
3296,4,0.011111111111111112
3297,1,0.016666666666666666
3298,1,0.005555555555555556
3299,1,0.05555555555555555
3300,1,0.016666666666666666
3301,5,0.005555555555555556
3302,9,0.005555555555555556
3303,3,0.011111111111111112
3304,8,0.005555555555555556
3305,1,0.016666666666666666
3306,6,0.03333333333333333
3307,1,0.005555555555555556
3308,6,0.016666666666666666
3309,18,0.06111111111111111
3310,2,0.011111111111111112
3311,3,0.011111111111111112
3312,16,0.044444444444444446
3313,2,0.011111111111111112
3314,2,0.005555555555555556
3315,2,0.005555555555555556
3316,3,0.005555555555555556
3317,5,0.06666666666666667
3318,9,0.005555555555555556
3319,6,0.03888888888888889
3320,5,0.005555555555555556
3321,6,0.06666666666666667
3322,1,0.005555555555555556
3323,6,0.005555555555555556
3324,2,0.11666666666666667
3325,8,0.005555555555555556
3326,1,0.005555555555555556
3327,2,0.016666666666666666
3328,1,0.005555555555555556
3329,3,0.022222222222222223
3330,2,0.022222222222222223
3331,6,0.08333333333333333
3332,1,0.005555555555555556
3333,1,0.016666666666666666
3334,3,0.005555555555555556
3335,4,0.016666666666666666
3336,9,0.03333333333333333
3337,10,0.022222222222222223
3338,2,0.044444444444444446
3339,7,0.011111111111111112
3340,3,0.005555555555555556
3341,1,0.005555555555555556
3342,2,0.05555555555555555
3343,5,0.16111111111111112
3344,4,0.016666666666666666
3345,4,0.005555555555555556
3346,5,0.005555555555555556
3347,2,0.005555555555555556
3348,7,0.06666666666666667
3349,12,0.08333333333333333
3350,1,0.005555555555555556
3351,4,0.022222222222222223
3352,2,0.03333333333333333
3353,4,0.044444444444444446
3354,9,0.06111111111111111
3355,4,0.011111111111111112
3356,4,0.016666666666666666
3357,1,0.005555555555555556
3358,1,0.044444444444444446
3359,4,0.12777777777777777
3360,3,0.016666666666666666
3361,1,0.06111111111111111
3362,4,0.022222222222222223
3363,6,0.016666666666666666
3364,15,0.044444444444444446
3365,1,0.022222222222222223
3366,4,0.06111111111111111
3367,3,0.027777777777777776
3368,9,0.17222222222222222
3369,1,0.005555555555555556
3370,6,0.022222222222222223
3371,1,0.005555555555555556
3372,10,0.005555555555555556
3373,20,0.07777777777777778
3374,3,0.016666666666666666
3375,5,0.03888888888888889
3376,2,0.011111111111111112
3377,1,0.005555555555555556
3378,1,0.011111111111111112
3379,2,0.011111111111111112
3380,4,0.005555555555555556
3381,8,0.027777777777777776
3382,7,0.027777777777777776
3383,21,0.5
3384,1,0.005555555555555556
3385,3,0.022222222222222223
3386,7,0.005555555555555556
3387,4,0.016666666666666666
3388,3,0.005555555555555556
3389,4,0.005555555555555556
3390,5,0.011111111111111112
3391,5,0.06666666666666667
3392,3,0.1388888888888889
3393,5,0.027777777777777776
3394,3,0.005555555555555556
3395,2,0.005555555555555556
3396,6,0.011111111111111112
3397,1,0.011111111111111112
3398,8,0.05
3399,4,0.027777777777777776
3400,6,0.005555555555555556
3401,13,0.027777777777777776
3402,7,0.08333333333333333
3403,1,0.005555555555555556
3404,2,0.022222222222222223
3405,1,0.011111111111111112
3406,9,0.03333333333333333
3407,5,0.08888888888888889
3408,3,0.027777777777777776
3409,8,0.011111111111111112
3410,1,0.011111111111111112
3411,3,0.005555555555555556
3412,6,0.03333333333333333
3413,2,0.044444444444444446
3414,19,0.14444444444444443
3415,5,0.03333333333333333
3416,1,0.016666666666666666
3417,13,0.10555555555555556
3418,1,0.15555555555555556
3419,18,0.05555555555555555
3420,9,0.23333333333333334
3421,5,0.005555555555555556
3422,1,0.03333333333333333
3423,7,0.08888888888888889
3424,1,0.005555555555555556
3425,2,0.005555555555555556
3426,1,0.005555555555555556
3427,7,0.03888888888888889
3428,3,0.005555555555555556
3429,2,0.03333333333333333
3430,1,0.011111111111111112
3431,5,0.044444444444444446
3432,18,0.4666666666666667
3433,1,0.011111111111111112
3434,3,0.005555555555555556
3435,7,0.07222222222222222
3436,12,0.06666666666666667
3437,1,0.2111111111111111
3438,1,0.016666666666666666
3439,6,0.07222222222222222
3440,5,0.044444444444444446
3441,2,0.005555555555555556
3442,1,0.03333333333333333
3443,6,0.005555555555555556
3444,2,0.03333333333333333
3445,7,0.011111111111111112
3446,9,0.07222222222222222
3447,5,0.016666666666666666
3448,4,0.011111111111111112
3449,1,0.005555555555555556
3450,4,0.1111111111111111
3451,9,0.011111111111111112
3452,4,0.016666666666666666
3453,1,0.011111111111111112
3454,14,0.1111111111111111
3455,8,0.07777777777777778
3456,10,0.022222222222222223
3457,2,0.044444444444444446
3458,1,0.005555555555555556
3459,1,0.044444444444444446
3460,2,0.022222222222222223
3461,1,0.005555555555555556
3462,1,0.011111111111111112
3463,26,0.1388888888888889
3464,2,0.11666666666666667
3465,7,0.044444444444444446
3466,1,0.03333333333333333
3467,3,0.03333333333333333
3468,3,0.011111111111111112
3469,4,0.005555555555555556
3470,1,0.06666666666666667
3471,4,0.011111111111111112
3472,6,0.022222222222222223
3473,4,0.005555555555555556
3474,1,0.005555555555555556
3475,3,0.005555555555555556
3476,5,0.011111111111111112
3477,1,0.005555555555555556
3478,6,0.044444444444444446
3479,1,0.005555555555555556
3480,7,0.03888888888888889
3481,6,0.005555555555555556
3482,4,0.03333333333333333
3483,2,0.005555555555555556
3484,1,0.011111111111111112
3485,1,0.005555555555555556
3486,1,0.011111111111111112
3487,1,0.005555555555555556
3488,4,0.07222222222222222
3489,2,0.011111111111111112
3490,9,0.08333333333333333
3491,8,0.005555555555555556
3492,8,0.03888888888888889
3493,4,0.07777777777777778
3494,7,0.06666666666666667
3495,4,0.044444444444444446
3496,6,0.027777777777777776
3497,1,0.011111111111111112
3498,2,0.12222222222222222
3499,1,0.03333333333333333
3500,2,0.005555555555555556
3501,4,0.016666666666666666
3502,4,0.005555555555555556
3503,4,0.08888888888888889
3504,2,0.005555555555555556
3505,2,0.03333333333333333
3506,12,0.11666666666666667
3507,1,0.022222222222222223
3508,5,0.011111111111111112
3509,10,0.10555555555555556
3510,7,0.03333333333333333
3511,6,0.07222222222222222
3512,2,0.005555555555555556
3513,10,0.005555555555555556
3514,10,0.05555555555555555
3515,10,0.005555555555555556
3516,6,0.14444444444444443
3517,1,0.027777777777777776
3518,10,0.005555555555555556
3519,8,0.027777777777777776
3520,8,0.022222222222222223
3521,1,0.027777777777777776
3522,7,0.03888888888888889
3523,2,0.011111111111111112
3524,1,0.03333333333333333
3525,2,0.05555555555555555
3526,5,0.07777777777777778
3527,4,0.027777777777777776
3528,7,0.05
3529,15,0.06111111111111111
3530,14,0.16111111111111112
3531,6,0.05555555555555555
3532,4,0.005555555555555556
3533,5,0.005555555555555556
3534,2,0.005555555555555556
3535,2,0.005555555555555556
3536,1,0.011111111111111112
3537,5,0.15555555555555556
3538,4,0.12222222222222222
3539,2,0.06111111111111111
3540,24,0.03888888888888889
3541,5,0.016666666666666666
3542,1,0.05555555555555555
3543,1,0.06111111111111111
3544,1,0.016666666666666666
3545,1,0.005555555555555556
3546,7,0.005555555555555556
3547,5,0.06666666666666667
3548,5,0.005555555555555556
3549,1,0.016666666666666666
3550,5,0.005555555555555556
3551,4,0.011111111111111112
3552,2,0.06111111111111111
3553,15,0.13333333333333333
3554,1,0.005555555555555556
3555,11,0.044444444444444446
3556,4,0.005555555555555556
3557,1,0.005555555555555556
3558,1,0.005555555555555556
3559,1,0.027777777777777776
3560,2,0.005555555555555556
3561,5,0.07777777777777778
3562,8,0.05555555555555555
3563,2,0.03888888888888889
3564,1,0.005555555555555556
3565,1,0.05
3566,1,0.005555555555555556
3567,6,0.011111111111111112
3568,1,0.005555555555555556
3569,8,0.011111111111111112
3570,1,0.005555555555555556
3571,1,0.005555555555555556
3572,5,0.1111111111111111
3573,9,0.07777777777777778
3574,5,0.022222222222222223
3575,10,0.022222222222222223
3576,5,0.044444444444444446
3577,1,0.005555555555555556
3578,11,0.011111111111111112
3579,4,0.011111111111111112
3580,1,0.005555555555555556
3581,5,0.03888888888888889
3582,13,0.027777777777777776
3583,2,0.03888888888888889
3584,2,0.005555555555555556
3585,1,0.005555555555555556
3586,7,0.022222222222222223
3587,5,0.005555555555555556
3588,4,0.005555555555555556
3589,1,0.005555555555555556
3590,2,0.011111111111111112
3591,4,0.29444444444444445
3592,6,0.12222222222222222
3593,1,0.005555555555555556
3594,7,0.011111111111111112
3595,1,0.005555555555555556
3596,6,0.016666666666666666
3597,3,0.05555555555555555
3598,3,0.022222222222222223
3599,4,0.03888888888888889
3600,2,0.06111111111111111
3601,2,0.011111111111111112
3602,3,0.005555555555555556
3603,1,0.08888888888888889
3604,15,0.016666666666666666
3605,2,0.022222222222222223
3606,5,0.011111111111111112
3607,2,0.016666666666666666
3608,8,0.011111111111111112
3609,2,0.03333333333333333
3610,1,0.027777777777777776
3611,4,0.005555555555555556
3612,3,0.005555555555555556
3613,1,0.016666666666666666
3614,1,0.027777777777777776
3615,1,0.011111111111111112
3616,5,0.03888888888888889
3617,2,0.03888888888888889
3618,7,0.016666666666666666
3619,6,0.005555555555555556
3620,4,0.19444444444444445
3621,1,0.011111111111111112
3622,3,0.03333333333333333
3623,1,0.022222222222222223
3624,13,0.005555555555555556
3625,4,0.03333333333333333
3626,3,0.011111111111111112
3627,4,0.06666666666666667
3628,1,0.005555555555555556
3629,11,0.044444444444444446
3630,1,0.011111111111111112
3631,3,0.011111111111111112
3632,6,0.08888888888888889
3633,12,0.17222222222222222
3634,1,0.005555555555555556
3635,3,0.005555555555555556
3636,6,0.14444444444444443
3637,1,0.08333333333333333
3638,4,0.07777777777777778
3639,8,0.005555555555555556
3640,7,0.027777777777777776
3641,1,0.016666666666666666
3642,1,0.005555555555555556
3643,7,0.027777777777777776
3644,5,0.011111111111111112
3645,1,0.011111111111111112
3646,18,0.08888888888888889
3647,5,0.011111111111111112
3648,1,0.016666666666666666
3649,4,0.005555555555555556
3650,5,0.005555555555555556
3651,1,0.005555555555555556
3652,9,0.005555555555555556
3653,3,0.005555555555555556
3654,6,0.005555555555555556
3655,1,0.12777777777777777
3656,5,0.022222222222222223
3657,14,0.11666666666666667
3658,5,0.011111111111111112
3659,1,0.016666666666666666
3660,3,0.016666666666666666
3661,11,0.03888888888888889
3662,3,0.011111111111111112
3663,3,0.03888888888888889
3664,6,0.016666666666666666
3665,1,0.016666666666666666
3666,1,0.044444444444444446
3667,4,0.005555555555555556
3668,3,0.09444444444444444
3669,12,0.05555555555555555
3670,7,0.16111111111111112
3671,5,0.03888888888888889
3672,2,0.011111111111111112
3673,1,0.005555555555555556
3674,5,0.011111111111111112
3675,3,0.005555555555555556
3676,2,0.005555555555555556
3677,4,0.14444444444444443
3678,7,0.011111111111111112
3679,2,0.022222222222222223
3680,7,0.022222222222222223
