gamma,predicted_perf
0.0006468471790416194,-3.6769109379067935
0.0010817136094688636,-2.617721945502197
0.001740424047672566,-1.6380647525584315
0.002462089747898987,-0.9235193993646664
0.003397552515885419,-0.2601357372871256
0.004394989229251897,0.27010540797661875
0.005745934087355017,0.8222179709983841
0.008022047381420453,1.5096126551967028
0.0118971815491439,2.321439691943773
0.027986159407928667,4.083505037293171
